image_name,invoice_id,customer_id,billing_address,shipping_address,date,due_date,product,amount,subtotal,tax_due,total
invoice_0703_page1.png,#.1703,): CUST-340,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-06-09,2025-07-09,Project Management,700.00,2510.00,113.12,S2623.12
invoice_0703_page1.png,#.1703,): CUST-340,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-06-09,2025-07-09,Load Balancer Configuration,390.00,2510.00,113.12,S2623.12
invoice_0704_page1.png,#.1704,): CUST-806,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-17,2025-10-17,Monthly Website Maintenance,90.00,928.99,45.56,S974.55
invoice_0704_page1.png,#.1704,): CUST-806,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-17,2025-10-17,SSL Certificate (1 Year),59.99,928.99,45.56,S974.55
invoice_0704_page1.png,#.1704,): CUST-806,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-17,2025-10-17,Content Management Training,200.00,928.99,45.56,S974.55
invoice_0704_page1.png,#.1704,): CUST-806,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-17,2025-10-17,Software Maintenance Plan,399.00,928.99,45.56,S974.55
invoice_0704_page1.png,#.1704,): CUST-806,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-17,2025-10-17,Office 365 Setup,180.00,928.99,45.56,S974.55
invoice_0705_page1.png,#:1705,:CUST-297,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-05-25,2025-06-24,UXIUI Consulting,320.00,775.00,22.50,S797.50
invoice_0705_page1.png,#:1705,:CUST-297,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-05-25,2025-06-24,UXIUI Consulting,320.00,775.00,22.50,S797.50
invoice_0705_page1.png,#:1705,:CUST-297,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-05-25,2025-06-24,Server Backup Configuration,275.00,775.00,22.50,S797.50
invoice_0705_page1.png,#:1705,:CUST-297,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-05-25,2025-06-24,VPN Setup,85.00,775.00,22.50,S797.50
invoice_0705_page1.png,#:1705,:CUST-297,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-05-25,2025-06-24,Website Audit,95.00,775.00,22.50,S797.50
invoice_0706_page1.png,#: 1706,D: CUST-135,"Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301",Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-04-17,2025-05-1,Digital Marketing Plan,350.00,1670.00,82.50,S1752.50
invoice_0706_page1.png,#: 1706,D: CUST-135,"Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301",Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-04-17,2025-05-1,Office 365 Setup,180.00,1670.00,82.50,S1752.50
invoice_0706_page1.png,#: 1706,D: CUST-135,"Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301",Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-04-17,2025-05-1,Cloud Resource Optimization,880.00,1670.00,82.50,S1752.50
invoice_0706_page1.png,#: 1706,D: CUST-135,"Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301",Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-04-17,2025-05-1,Printer Setup,40.00,1670.00,82.50,S1752.50
invoice_0706_page1.png,#: 1706,D: CUST-135,"Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301",Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-04-17,2025-05-1,Monthly Website Maintenance,90.00,1670.00,82.50,S1752.50
invoice_0706_page1.png,#: 1706,D: CUST-135,"Ethan Moore Moore Ventures 808 North Loop Houston, TX 77002 713-555-2301",Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-04-17,2025-05-1,Backup Monitoring Service,130.00,1670.00,82.50,S1752.50
invoice_0707_page1.png,#:1707,D: CUST-841,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-06-19,2025-07-19,SSL Certificate (1 Year),59.99,1347.99,71.75,S1419.74
invoice_0707_page1.png,#:1707,D: CUST-841,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-06-19,2025-07-19,Software Maintenance Plan,399.00,1347.99,71.75,S1419.74
invoice_0707_page1.png,#:1707,D: CUST-841,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-06-19,2025-07-19,Load Balancer Configuration,390.00,1347.99,71.75,S1419.74
invoice_0707_page1.png,#:1707,D: CUST-841,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-06-19,2025-07-19,Content Management Training,200.00,1347.99,71.75,S1419.74
invoice_0707_page1.png,#:1707,D: CUST-841,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-06-19,2025-07-19,Data Recovery Service,220.00,1347.99,71.75,S1419.74
invoice_0707_page1.png,#:1707,D: CUST-841,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-06-19,2025-07-19,WordPress Installation,79.00,1347.99,71.75,S1419.74
invoice_0708_page1.png,#.1708,): CUST-209,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-07-06,2025-08-05,SSL Certificate (1 Year),59.99,2168.99,113.69,S2282.68
invoice_0708_page1.png,#.1708,): CUST-209,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-07-06,2025-08-05,Cloud Email Configuration,110.00,2168.99,113.69,S2282.68
invoice_0708_page1.png,#.1708,): CUST-209,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-07-06,2025-08-05,Software Maintenance Plan,399.00,2168.99,113.69,S2282.68
invoice_0708_page1.png,#.1708,): CUST-209,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-07-06,2025-08-05,Inventory Management System,1250.00,2168.99,113.69,S2282.68
invoice_0708_page1.png,#.1708,): CUST-209,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-07-06,2025-08-05,Digital Marketing Plan,350.00,2168.99,113.69,S2282.68
invoice_0709_page1.png,#.1709,J: CUST-437,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-05-01,2025-05-31,Inventory Management System,1250.00,2493.99,143.38,S2637.37
invoice_0709_page1.png,#.1709,J: CUST-437,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-05-01,2025-05-31,Software Maintenance Plan,399.00,2493.99,143.38,S2637.37
invoice_0709_page1.png,#.1709,J: CUST-437,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-05-01,2025-05-31,Router Configuration,45.00,2493.99,143.38,S2637.37
invoice_0709_page1.png,#.1709,J: CUST-437,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-05-01,2025-05-31,IT Infrastructure Assessment,600.00,2493.99,143.38,S2637.37
invoice_0709_page1.png,#.1709,J: CUST-437,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-05-01,2025-05-31,Email Marketing Package,199.99,2493.99,143.38,S2637.37
invoice_0710_page1.png,#.1710,J: CUST-915,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-09-20,2025-10-20,Cloud Email Configuration,110.00,2010.00,125.62,S2135.62
invoice_0710_page1.png,#.1710,J: CUST-915,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-09-20,2025-10-20,Cloud Migration Service,1200.00,2010.00,125.62,S2135.62
invoice_0710_page1.png,#.1710,J: CUST-915,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-09-20,2025-10-20,Network Cable Installation,180.00,2010.00,125.62,S2135.62
invoice_0710_page1.png,#.1710,J: CUST-915,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-09-20,2025-10-20,Online Security Assessment,400.00,2010.00,125.62,S2135.62
invoice_0710_page1.png,#.1710,J: CUST-915,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-09-20,2025-10-20,Web Hosting (1 Year),120.00,2010.00,125.62,S2135.62
invoice_0711_page1.png,#:1711,J: CUST-615,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002 713-555-2301,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-09-14,2025-10-14,Web Hosting (1 Year),120.00,714.98,26.62,S741.60
invoice_0711_page1.png,#:1711,J: CUST-615,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002 713-555-2301,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-09-14,2025-10-14,Network Cable Installation,180.00,714.98,26.62,S741.60
invoice_0711_page1.png,#:1711,J: CUST-615,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002 713-555-2301,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-09-14,2025-10-14,Custom Logo Design,89.00,714.98,26.62,S741.60
invoice_0711_page1.png,#:1711,J: CUST-615,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002 713-555-2301,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-09-14,2025-10-14,Email Marketing Package,199.99,714.98,26.62,S741.60
invoice_0711_page1.png,#:1711,J: CUST-615,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002 713-555-2301,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-09-14,2025-10-14,Domain Registration,15.99,714.98,26.62,S741.60
invoice_0711_page1.png,#:1711,J: CUST-615,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002 713-555-2301,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-09-14,2025-10-14,Cloud Email Configuration,110.00,714.98,26.62,S741.60
invoice_0712_page1.png,#1712,J: CUST-442,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-05-17,2025-06-16,Chatbot Integration,550.00,2464.00,148.44,S2612.44
invoice_0712_page1.png,#1712,J: CUST-442,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-05-17,2025-06-16,IT Support (per hour),60.00,2464.00,148.44,S2612.44
invoice_0712_page1.png,#1712,J: CUST-442,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-05-17,2025-06-16,Custom Logo Design,89.00,2464.00,148.44,S2612.44
invoice_0712_page1.png,#1712,J: CUST-442,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-05-17,2025-06-16,Server Backup Configuration,275.00,2464.00,148.44,S2612.44
invoice_0712_page1.png,#1712,J: CUST-442,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-05-17,2025-06-16,Inventory Management System,1250.00,2464.00,148.44,S2612.44
invoice_0712_page1.png,#1712,J: CUST-442,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-05-17,2025-06-16,Mobile Responsiveness Fix,240.00,2464.00,148.44,S2612.44
invoice_0713_page1.png,#.1713,): CUST-564,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-05-02,2025-06-01,Content Management Training,200.00,1140.00,16.88,S1156.88
invoice_0713_page1.png,#.1713,): CUST-564,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-05-02,2025-06-01,Monthly Website Maintenance,90.00,1140.00,16.88,S1156.88
invoice_0713_page1.png,#.1713,): CUST-564,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-05-02,2025-06-01,Digital Marketing Plan,350.00,1140.00,16.88,S1156.88
invoice_0713_page1.png,#.1713,): CUST-564,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-05-02,2025-06-01,Network Audit,180.00,1140.00,16.88,S1156.88
invoice_0713_page1.png,#.1713,): CUST-564,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521","Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",2025-05-02,2025-06-01,UXIUI Consulting,320.00,1140.00,16.88,S1156.88
invoice_0714_page1.png,#.1714,): CUST-324,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-09-27,2025-10-27,Web Hosting (1 Year),120.00,969.00,60.56,S1029.56
invoice_0714_page1.png,#.1714,): CUST-324,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-09-27,2025-10-27,API Integration,450.00,969.00,60.56,S1029.56
invoice_0714_page1.png,#.1714,): CUST-324,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-09-27,2025-10-27,Software Maintenance Plan,399.00,969.00,60.56,S1029.56
invoice_0715_page1.png,#.1715,): CUST-180,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-05-31,2025-06-30,Email Marketing Package,199.99,724.99,32.81,S757.80
invoice_0715_page1.png,#.1715,): CUST-180,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-05-31,2025-06-30,Backup Monitoring Service,130.00,724.99,32.81,S757.80
invoice_0715_page1.png,#.1715,): CUST-180,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-05-31,2025-06-30,Remote Desktop Setup,120.00,724.99,32.81,S757.80
invoice_0715_page1.png,#.1715,): CUST-180,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-05-31,2025-06-30,Server Backup Configuration,275.00,724.99,32.81,S757.80
invoice_0716_page1.png,#:1716,): CUST-374,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110 408-555-2211",2025-07-28,2025-08-27,Cloud Migration Service,1200.00,1750.00,109.38,S1859.38
invoice_0716_page1.png,#:1716,): CUST-374,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110 408-555-2211",2025-07-28,2025-08-27,Remote Desktop Setup,120.00,1750.00,109.38,S1859.38
invoice_0716_page1.png,#:1716,): CUST-374,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110 408-555-2211",2025-07-28,2025-08-27,Firewall Setup,250.00,1750.00,109.38,S1859.38
invoice_0717_page1.png,#. 1717,D: CUST-707,"Lisa White White & Co. 505 Central Plaza Seattle, WA 98101 206-555-7654",,2025-08-16,2025-09-15,Email Marketing Package,199.99,2048.99,103.06,S2152.05
invoice_0717_page1.png,#. 1717,D: CUST-707,"Lisa White White & Co. 505 Central Plaza Seattle, WA 98101 206-555-7654",,2025-08-16,2025-09-15,Email Marketing Package,199.99,2048.99,103.06,S2152.05
invoice_0717_page1.png,#. 1717,D: CUST-707,"Lisa White White & Co. 505 Central Plaza Seattle, WA 98101 206-555-7654",,2025-08-16,2025-09-15,API Integration,450.00,2048.99,103.06,S2152.05
invoice_0717_page1.png,#. 1717,D: CUST-707,"Lisa White White & Co. 505 Central Plaza Seattle, WA 98101 206-555-7654",,2025-08-16,2025-09-15,Content Management Training,200.00,2048.99,103.06,S2152.05
invoice_0717_page1.png,#. 1717,D: CUST-707,"Lisa White White & Co. 505 Central Plaza Seattle, WA 98101 206-555-7654",,2025-08-16,2025-09-15,Cloud Email Configuration,110.00,2048.99,103.06,S2152.05
invoice_0717_page1.png,#. 1717,D: CUST-707,"Lisa White White & Co. 505 Central Plaza Seattle, WA 98101 206-555-7654",,2025-08-16,2025-09-15,On-site Technician Visit,90.00,2048.99,103.06,S2152.05
invoice_0717_page1.png,#. 1717,D: CUST-707,"Lisa White White & Co. 505 Central Plaza Seattle, WA 98101 206-555-7654",,2025-08-16,2025-09-15,E-commerce Website Setup,999.00,2048.99,103.06,S2152.05
invoice_0718_page1.png,#.1718,): CUST-854,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-24,2025-09-23,Antivirus Installation,35.00,680.99,42.56,S723.55
invoice_0718_page1.png,#.1718,): CUST-854,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-24,2025-09-23,Database Optimization,300.00,680.99,42.56,S723.55
invoice_0718_page1.png,#.1718,): CUST-854,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-24,2025-09-23,Domain Registration,15.99,680.99,42.56,S723.55
invoice_0718_page1.png,#.1718,): CUST-854,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-24,2025-09-23,Mobile Responsiveness Fix,240.00,680.99,42.56,S723.55
invoice_0718_page1.png,#.1718,): CUST-854,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-24,2025-09-23,On-site Technician Visit,90.00,680.99,42.56,S723.55
invoice_0719_page1.png,#.1719,): CUST-696,"James Hall Hall & Associates 1212 Broadway Nashville, TN 37203","James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789",2025-06-29,2025-07-29,Data Encryption Service,290.00,940.00,46.25,S986.25
invoice_0719_page1.png,#.1719,): CUST-696,"James Hall Hall & Associates 1212 Broadway Nashville, TN 37203","James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789",2025-06-29,2025-07-29,Content Management Training,200.00,940.00,46.25,S986.25
invoice_0719_page1.png,#.1719,): CUST-696,"James Hall Hall & Associates 1212 Broadway Nashville, TN 37203","James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789",2025-06-29,2025-07-29,Network Cable Installation,180.00,940.00,46.25,S986.25
invoice_0719_page1.png,#.1719,): CUST-696,"James Hall Hall & Associates 1212 Broadway Nashville, TN 37203","James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789",2025-06-29,2025-07-29,Laptop Repair Service,150.00,940.00,46.25,S986.25
invoice_0719_page1.png,#.1719,): CUST-696,"James Hall Hall & Associates 1212 Broadway Nashville, TN 37203","James Hall Hall & Associates 1212 Broadway Nashville, TN 37203 615-555-6789",2025-06-29,2025-07-29,Remote Desktop Setup,120.00,940.00,46.25,S986.25
invoice_0720_page1.png,#.1720,): CUST-137,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",,2025-07-24,2025-08-23,Remote Desktop Setup,120.00,1520.00,95.00,S1615.00
invoice_0720_page1.png,#.1720,): CUST-137,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",,2025-07-24,2025-08-23,Client Portal Setup,480.00,1520.00,95.00,S1615.00
invoice_0720_page1.png,#.1720,): CUST-137,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",,2025-07-24,2025-08-23,Wireless Network Installation,350.00,1520.00,95.00,S1615.00
invoice_0720_page1.png,#.1720,): CUST-137,"Mia Young Young Tech Services 1313 Main Street Phoenix, AZ 85001 602-555-4521",,2025-07-24,2025-08-23,Load Balancer Configuration,390.00,1520.00,95.00,S1615.00
invoice_0721_page1.png,#.1721,ID: CUST-733,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-10-04,2025-11-03,WordPress Installation,79.00,1179.00,29.94,S1208.94
invoice_0721_page1.png,#.1721,ID: CUST-733,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-10-04,2025-11-03,Laptop Repair Service,150.00,1179.00,29.94,S1208.94
invoice_0721_page1.png,#.1721,ID: CUST-733,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-10-04,2025-11-03,Project Management,700.00,1179.00,29.94,S1208.94
invoice_0721_page1.png,#.1721,ID: CUST-733,"Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601","Grace Nelson Nelson Solutions 1717 Startup Ln Raleigh, NC 27601 919-555-1133",2025-10-04,2025-11-03,Firewall Setup,250.00,1179.00,29.94,S1208.94
invoice_0722_page1.png,#.1722,): CUST-953,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-22,2025-09-21,Content Management Training,200.00,3220.00,166.88,S3386.88
invoice_0722_page1.png,#.1722,): CUST-953,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-22,2025-09-21,Digital Marketing Plan,350.00,3220.00,166.88,S3386.88
invoice_0722_page1.png,#.1722,): CUST-953,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-22,2025-09-21,Cloud Resource Optimization,880.00,3220.00,166.88,S3386.88
invoice_0722_page1.png,#.1722,): CUST-953,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-22,2025-09-21,Mobile App Development,1500.00,3220.00,166.88,S3386.88
invoice_0722_page1.png,#.1722,): CUST-953,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-22,2025-09-21,Data Encryption Service,290.00,3220.00,166.88,S3386.88
invoice_0723_page1.png,#.1723,): CUST-123,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-07-04,2025-08-03,Cloud Migration Service,1200.00,1435.00,89.69,S1524.69
invoice_0723_page1.png,#.1723,): CUST-123,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-07-04,2025-08-03,Cloud Migration Service,1200.00,1435.00,89.69,S1524.69
invoice_0723_page1.png,#.1723,): CUST-123,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-07-04,2025-08-03,Laptop Repair Service,150.00,1435.00,89.69,S1524.69
